account_id,customer_id,account_type,balance
101197,606,Savings,474360
101198,607,Salary,995423
101199,608,Salary,20438
101200,609,Savings,920789
101201,609,Savings,547484
101202,610,Current,958132
101203,610,Savings,996876
101204,611,Salary,968155
101205,611,Current,31400
101206,612,Savings,177318
101207,612,Salary,520446
101208,612,Current,261970
101209,613,Savings,825833
101210,614,Current,286905
101211,614,Savings,252995
101212,615,Salary,602838
101213,616,Savings,862137
101214,616,Salary,990739
101215,617,Salary,325078
101216,617,Salary,274565
101217,617,Current,186992
101218,618,Current,566480
101219,619,Salary,532593
101220,619,Current,133568
101221,619,Savings,902923
101222,620,Current,911878
101223,620,Savings,93702
101224,621,Current,719209
101225,621,Current,764683
101226,621,Salary,425962
101227,622,Current,826852
101228,622,Savings,318094
101229,623,Current,231945
101230,624,Savings,248165
101231,625,Current,509038
101232,625,Current,402807
101233,626,Savings,677564
101234,626,Savings,782613
101235,626,Salary,745207
101236,627,Current,616186
101237,628,Current,582967
101238,628,Current,300812
101239,628,Savings,473551
101240,629,Salary,537997
101241,629,Current,224464
101242,629,Savings,289554
101243,630,Savings,390315
101244,630,Savings,77152
101245,631,Savings,410291
101246,631,Current,538472
101247,632,Current,302779
101248,632,Current,596567
101249,633,Current,579877
101250,633,Salary,799118
101251,633,Savings,130983
101252,634,Current,929732
101253,634,Savings,766964
101254,635,Current,976204
101255,636,Current,448133
101256,637,Current,690359
101257,637,Salary,812645
101258,638,Savings,57495
101259,638,Salary,358440
101260,639,Salary,194406
101261,639,Savings,954773
101262,640,Savings,443320
101263,640,Savings,60198
101264,640,Current,584226
101265,641,Salary,233924
101266,641,Salary,927686
101267,641,Current,842009
101268,642,Salary,766820
101269,643,Savings,818981
101270,644,Current,409491
101271,644,Salary,645536
101272,644,Current,877284
101273,645,Current,496843
101274,645,Salary,911850
101275,646,Salary,180639
101276,646,Current,662044
101277,647,Salary,31164
101278,647,Savings,102777
101279,648,Current,572836
101280,648,Current,177038
101281,648,Savings,161748
101282,649,Savings,760679
101283,649,Salary,46509
101284,649,Savings,437005
101285,650,Current,983694
101286,650,Current,294790
101287,651,Current,384579
101288,651,Salary,996952
101289,651,Savings,403747
101290,652,Salary,40389
101291,652,Savings,578484
101292,652,Savings,122933
101293,653,Savings,448102
101294,653,Savings,101420
101295,653,Salary,343208
101296,654,Salary,527843
101297,654,Savings,112674
101298,655,Current,576753
101299,656,Savings,953427
101300,656,Salary,630527
101301,657,Current,286403
101302,658,Savings,636491
101303,658,Current,342301
101304,659,Salary,256713
101305,660,Salary,354728
101306,661,Current,959859
101307,662,Current,41209
101308,662,Salary,721476
101309,663,Current,659454
101310,664,Salary,479044
101311,665,Salary,179735
101312,666,Current,39403
101313,666,Current,296028
101314,667,Current,811734
101315,667,Current,875034
101316,668,Savings,299349
101317,668,Salary,372095
101318,668,Savings,305732
101319,669,Current,651623
101320,669,Salary,621869
101321,670,Salary,997772
101322,670,Current,94826
101323,671,Current,103767
101324,672,Salary,661077
101325,672,Current,414432
101326,672,Current,902212
101327,673,Salary,311864
101328,674,Salary,631523
101329,674,Current,306020
101330,674,Savings,870187
101331,675,Salary,339600
101332,676,Salary,129812
101333,676,Current,933854
101334,676,Savings,988971
101335,677,Current,959505
101336,677,Salary,95639
101337,677,Current,195621
101338,678,Current,825571
101339,678,Savings,467629
101340,679,Current,654962
101341,680,Savings,148162
101342,681,Salary,990603
101343,681,Savings,205101
101344,682,Salary,447702
101345,682,Savings,168936
101346,682,Salary,406863
101347,683,Salary,565812
101348,684,Current,410679
101349,685,Salary,8067
101350,686,Current,262937
101351,687,Savings,56524
101352,688,Current,856847
101353,688,Current,722402
101354,688,Savings,722013
101355,689,Current,74248
101356,690,Current,722101
101357,691,Salary,681967
101358,691,Salary,375423
101359,691,Savings,553669
101360,692,Salary,330374
101361,692,Savings,777561
101362,692,Salary,42168
101363,693,Current,36065
101364,693,Savings,178151
101365,693,Current,679109
101366,694,Salary,513838
101367,695,Salary,349380
101368,696,Salary,359478
101369,696,Salary,633436
101370,696,Savings,734074
101371,697,Savings,895302
101372,698,Savings,729036
101373,698,Savings,618165
101374,698,Salary,134197
101375,699,Salary,987628
101376,700,Savings,234550
101377,700,Savings,980197
101378,700,Salary,587155
101379,701,Savings,342847
101380,702,Savings,126571
101381,702,Current,153693
101382,703,Savings,191343
101383,703,Current,402925
101384,703,Salary,440036
101385,704,Current,447430
101386,705,Savings,662175
101387,706,Current,456693
101388,706,Current,541609
101389,707,Savings,331768
101390,707,Salary,288362
101391,708,Current,984361
101392,708,Salary,118171
101393,709,Current,733367
101394,709,Current,367623
101395,710,Salary,827232
101396,710,Current,200839
101397,710,Savings,304953
101398,711,Savings,966833
101399,712,Current,342551
101400,713,Salary,191065
101401,713,Current,313109
101402,714,Current,93346
101403,715,Savings,34598
101404,715,Salary,144347
101405,716,Salary,204504
101406,716,Current,263476
101407,716,Salary,971134
101408,717,Salary,557983
101409,718,Current,667499
101410,718,Savings,859393
101411,718,Current,562188
101412,719,Salary,496615
101413,720,Salary,431543
101414,720,Salary,411904
101415,720,Savings,102251
101416,721,Salary,459997
101417,721,Salary,408398
101418,721,Salary,112925
101419,722,Current,579014
101420,722,Current,414312
101421,722,Current,850717
101422,723,Salary,584491
101423,724,Salary,306772
101424,724,Salary,840798
101425,725,Current,538573
101426,726,Salary,132002
101427,726,Salary,571304
101428,726,Savings,341702
101429,727,Current,358637
101430,727,Salary,975617
101431,728,Salary,422625
101432,728,Current,316882
101433,729,Salary,156401
101434,729,Savings,945868
101435,729,Savings,365150
101436,730,Savings,958614
101437,730,Salary,937911
101438,730,Current,739077
101439,731,Current,492136
101440,731,Salary,318897
101441,732,Current,850082
101442,733,Salary,356591
101443,733,Salary,294863
101444,734,Current,305509
101445,735,Savings,541217
101446,735,Savings,822231
101447,735,Salary,468724
101448,736,Salary,329092
101449,736,Salary,312715
101450,736,Savings,892795
101451,737,Salary,660869
101452,737,Current,406159
101453,737,Savings,404341
101454,738,Savings,92353
101455,738,Savings,805290
101456,739,Current,271795
101457,739,Current,676413
101458,739,Salary,185901
101459,740,Salary,253554
101460,740,Current,59415
101461,741,Current,838460
101462,742,Current,438649
101463,742,Salary,568416
101464,742,Savings,469089
101465,743,Salary,719159
101466,743,Savings,149273
101467,744,Salary,390645
101468,745,Current,238615
101469,746,Savings,924732
101470,746,Salary,916987
101471,747,Savings,10524
101472,747,Current,746150
101473,748,Savings,403448
101474,748,Current,49983
101475,748,Current,541161
101476,749,Salary,209714
101477,750,Salary,458509
101478,751,Savings,793052
101479,751,Salary,916854
101480,752,Salary,602478
101481,752,Savings,237183
101482,752,Savings,769585
101483,753,Current,140461
101484,753,Current,250814
101485,753,Savings,428685
101486,754,Salary,194483
101487,754,Salary,579758
101488,754,Savings,79433
101489,755,Savings,465893
101490,755,Current,357633
101491,755,Salary,503104
101492,756,Savings,394037
101493,756,Current,214115
101494,756,Salary,767017
101495,757,Salary,337487
101496,757,Salary,58971
101497,758,Salary,360535
101498,759,Salary,159440
101499,759,Savings,42683
101500,759,Salary,528170
101501,760,Current,424968
101502,761,Salary,181242
101503,762,Salary,185257
101504,763,Savings,931215
101505,763,Salary,710134
101506,763,Current,617854
101507,764,Savings,69560
101508,764,Salary,61047
101509,765,Current,600079
101510,765,Current,569641
101511,766,Current,341933
101512,767,Savings,547473
101513,767,Salary,135518
101514,768,Salary,471831
101515,769,Savings,44824
101516,769,Savings,316951
101517,770,Current,461793
101518,770,Salary,302136
101519,771,Current,845830
101520,771,Salary,176058
101521,771,Salary,504116
101522,772,Current,888285
101523,773,Salary,94646
101524,773,Salary,83771
101525,774,Savings,55758
101526,774,Savings,892077
101527,775,Savings,498867
101528,775,Savings,453051
101529,776,Salary,396724
101530,776,Savings,856158
101531,776,Salary,682074
101532,777,Current,467915
101533,777,Current,487697
101534,777,Salary,698198
101535,778,Savings,231257
101536,778,Salary,430598
101537,778,Current,929459
101538,779,Savings,232967
101539,779,Salary,962934
101540,780,Current,540322
101541,780,Current,558626
101542,781,Current,379117
101543,782,Salary,107702
101544,782,Current,497503
101545,782,Salary,609679
101546,783,Current,33063
101547,783,Current,793484
101548,783,Salary,225377
101549,784,Salary,591562
101550,785,Current,719412
101551,785,Current,958146
101552,786,Salary,682933
101553,786,Savings,705122
101554,787,Current,58834
101555,787,Savings,116655
101556,788,Savings,732224
101557,789,Current,904112
101558,789,Current,815965
101559,789,Current,696193
101560,790,Savings,962391
101561,790,Savings,19174
101562,791,Salary,607778
101563,791,Savings,260965
101564,791,Salary,256211
101565,792,Current,859994
101566,793,Salary,20546
101567,793,Current,990784
101568,793,Savings,446364
101569,794,Salary,174101
101570,795,Salary,948627
101571,795,Savings,158472
101572,795,Current,962011
101573,796,Savings,212863
101574,797,Current,616276
101575,797,Current,155472
101576,797,Savings,912281
101577,798,Current,725535
101578,798,Current,452422
101579,799,Savings,81689
101580,800,Salary,73383
101581,800,Salary,197027
101582,800,Current,335130
101583,801,Salary,930703
101584,802,Salary,300237
101585,802,Current,587796
101586,803,Salary,942309
101587,804,Savings,869145
101588,804,Salary,186914
101589,805,Salary,283307
101590,805,Salary,154640
101591,806,Salary,703930
101592,806,Current,26889
101593,807,Salary,87583
101594,807,Savings,995980
101595,807,Savings,252169
101596,808,Salary,860383
101597,808,Salary,33865
101598,808,Savings,949342
101599,809,Savings,305609
101600,809,Current,660717
101601,809,Current,250274
101602,810,Savings,525812
101603,811,Current,74947
101604,811,Savings,916848
101605,812,Savings,33281
101606,813,Savings,371408
101607,813,Salary,763052
101608,813,Savings,981509
101609,814,Savings,170745
101610,814,Salary,856405
101611,815,Savings,40614
101612,816,Savings,47599
101613,817,Salary,892852
101614,817,Current,749778
101615,818,Current,62477
101616,818,Savings,647880
101617,818,Current,373611
101618,819,Salary,257738
101619,819,Salary,100777
101620,819,Salary,782133
101621,820,Savings,678381
101622,821,Current,857115
101623,822,Current,626345
101624,822,Current,545508
101625,822,Savings,6018
101626,823,Savings,851998
101627,823,Salary,95580
101628,824,Salary,38728
101629,825,Salary,22772
101630,825,Current,218877
101631,825,Current,42190
101632,826,Savings,706099
101633,827,Current,438626
101634,827,Savings,70083
101635,828,Current,902029
101636,828,Salary,473357
101637,829,Salary,239267
101638,829,Savings,42006
101639,829,Current,142268
101640,830,Current,440752
101641,830,Salary,558014
101642,830,Salary,95381
101643,831,Salary,393220
101644,831,Savings,17013
101645,832,Salary,544227
101646,832,Salary,519601
101647,832,Current,42501
101648,833,Salary,808250
101649,833,Savings,679362
101650,833,Current,653391
101651,834,Current,941004
101652,834,Savings,582267
101653,835,Current,707663
101654,835,Savings,625675
101655,836,Savings,990027
101656,836,Salary,468164
101657,837,Current,917256
101658,837,Salary,737615
101659,838,Current,282964
101660,839,Savings,372608
101661,839,Salary,287649
101662,839,Current,965791
101663,840,Salary,960727
101664,840,Savings,612422
101665,841,Current,569289
101666,842,Savings,874460
101667,842,Current,644968
101668,842,Salary,36378
101669,843,Salary,51752
101670,843,Savings,209754
101671,843,Current,424021
101672,844,Savings,121028
101673,844,Salary,344090
101674,844,Current,598400
101675,845,Current,36869
101676,845,Salary,17146
101677,845,Salary,881003
101678,846,Salary,901046
101679,846,Savings,442222
101680,847,Savings,297791
101681,848,Salary,469147
101682,848,Salary,941435
101683,848,Savings,599911
101684,849,Salary,360364
101685,849,Current,506417
101686,849,Salary,115185
101687,850,Current,264908
101688,851,Savings,758778
101689,851,Current,387561
101690,852,Savings,711949
101691,852,Current,956502
101692,853,Savings,152399
101693,853,Salary,461437
101694,854,Salary,597162
101695,855,Current,7199
101696,855,Salary,246311
101697,856,Savings,757466
101698,856,Salary,706271
101699,857,Salary,932798
101700,857,Salary,669391
101701,857,Salary,840889
101702,858,Salary,969623
101703,858,Savings,983234
101704,858,Salary,91214
101705,859,Current,771831
101706,859,Salary,276989
101707,859,Salary,188908
101708,860,Current,219940
101709,860,Savings,68723
101710,860,Salary,829428
101711,861,Current,845063
101712,862,Savings,383957
101713,862,Salary,463729
101714,862,Salary,734124
101715,863,Salary,583338
101716,863,Savings,760749
101717,864,Current,281334
101718,865,Savings,238544
101719,866,Current,454561
101720,867,Salary,674972
101721,868,Salary,482219
101722,869,Current,520453
101723,869,Salary,773399
101724,869,Salary,254735
101725,870,Savings,316003
101726,870,Salary,519105
101727,870,Current,613013
101728,871,Savings,856517
101729,871,Current,971556
101730,871,Current,116484
101731,872,Savings,808585
101732,872,Savings,881980
101733,873,Salary,77024
101734,873,Salary,266465
101735,874,Salary,657215
101736,875,Current,551104
101737,876,Salary,776377
101738,876,Current,384509
101739,876,Salary,208064
101740,877,Current,515578
101741,877,Current,443086
101742,877,Salary,734806
101743,878,Savings,639145
101744,878,Salary,662728
101745,878,Current,953277
101746,879,Savings,917899
101747,879,Savings,696664
101748,879,Current,720668
101749,880,Salary,209039
101750,880,Salary,976227
101751,880,Salary,915723
101752,881,Savings,387518
101753,881,Salary,686001
101754,882,Salary,260644
101755,882,Salary,614233
101756,883,Current,885543
101757,883,Current,144229
101758,884,Current,179629
101759,884,Salary,940398
101760,885,Current,366853
101761,885,Savings,954073
101762,886,Salary,489301
101763,887,Current,18683
101764,888,Current,363303
101765,889,Savings,739591
101766,890,Current,512007
101767,890,Salary,220827
